,grid_point,latitude,longitude,valid_datetime,batch_datetime,wind_speed_10m,wind_speed_50m,wind_blast_speed_10m,t_instant_ground_2m,td_instant_ground_2m,pres_instant_sea_0m,pres_instant_ground_0m,r_instant_ground_2m,rain_instant_ground_0m,grad_accum_ground_0m,tcc_instant_ground_0m,vis_instant_ground_0m
1012,136141,52.105,5.18,2022-04-06 03:00:00+00:00,2022-04-05 06:00:00+00:00,5.739188,8.431845,10.558307,281.3335,279.68243,100220.086,100164.375,0.89305115,0.0,0.0,0.18048096,50000.0
1002,136141,52.105,5.18,2022-04-05 17:00:00+00:00,2022-04-05 06:00:00+00:00,4.7963247,7.0241838,10.638848,283.46948,281.71338,100507.22,100452.06,0.8880473,0.0,212041.88,0.9999695,50000.0
1207,136141,52.105,5.18,2022-04-07 06:00:00+00:00,2022-04-06 06:00:00+00:00,9.277356,12.822135,18.143013,278.95776,276.9938,98646.61,98592.94,0.87159264,0.0003849268,3937.6875,1.0,10853.406
1205,136141,52.105,5.18,2022-04-07 04:00:00+00:00,2022-04-06 06:00:00+00:00,10.118935,14.031272,19.639046,281.69067,280.19473,98698.02,98640.44,0.9026898,0.0013997555,0.0,1.0,5107.5845
1206,136141,52.105,5.18,2022-04-07 05:00:00+00:00,2022-04-06 06:00:00+00:00,9.899777,13.65976,18.994314,279.3916,277.88132,98720.5,98667.94,0.90032476,0.0020029545,-119.25,1.0,4078.7122
1184,136141,52.105,5.18,2022-04-06 07:00:00+00:00,2022-04-06 06:00:00+00:00,7.3572106,10.262923,14.000783,281.6233,279.37622,100053.42,99998.81,0.85733974,4.5597553e-06,71119.9,1.0,50000.0
1185,136141,52.105,5.18,2022-04-06 08:00:00+00:00,2022-04-06 06:00:00+00:00,7.191973,10.130086,13.653062,281.39502,280.32654,100053.25,99998.625,0.9296282,0.00016337633,33028.742,1.0000006,17417.15
1186,136141,52.105,5.18,2022-04-06 09:00:00+00:00,2022-04-06 06:00:00+00:00,7.2963853,10.188665,13.601024,281.56055,280.67505,100011.51,99956.69,0.94111794,2.1755695e-06,47939.92,1.0,6598.051
1187,136141,52.105,5.18,2022-04-06 10:00:00+00:00,2022-04-06 06:00:00+00:00,7.7325788,10.742598,14.279103,281.92334,280.72263,99974.42,99919.81,0.92141855,1.3560057e-06,124852.875,1.0,50000.0
1188,136141,52.105,5.18,2022-04-06 11:00:00+00:00,2022-04-06 06:00:00+00:00,7.811675,10.834533,14.610016,282.1953,280.95715,99921.586,99866.75,0.9187171,5.4478645e-05,140287.31,1.0,50000.0
1190,136141,52.105,5.18,2022-04-06 13:00:00+00:00,2022-04-06 06:00:00+00:00,7.542008,10.562477,14.80275,282.08838,281.0623,99805.27,99750.625,0.9322209,0.00022512674,69153.0,1.0,14650.79
1191,136141,52.105,5.18,2022-04-06 14:00:00+00:00,2022-04-06 06:00:00+00:00,8.427349,11.671274,15.601551,281.96924,280.91333,99735.96,99681.44,0.9303288,6.6161156e-05,42840.0,1.0,28735.334
1192,136141,52.105,5.18,2022-04-06 15:00:00+00:00,2022-04-06 06:00:00+00:00,8.823083,12.304955,16.310291,281.88257,280.75677,99621.12,99566.44,0.9260719,3.71933e-05,39078.438,1.0,50000.0
1193,136141,52.105,5.18,2022-04-06 16:00:00+00:00,2022-04-06 06:00:00+00:00,9.130881,12.650555,16.905394,281.94434,280.7926,99529.805,99475.31,0.924577,0.00011193752,46013.688,1.0,22355.914
1189,136141,52.105,5.18,2022-04-06 12:00:00+00:00,2022-04-06 06:00:00+00:00,7.929733,11.082452,14.643153,282.00146,280.9638,99873.85,99819.25,0.931641,2.8848648e-05,85456.31,1.0,50000.0
1195,136141,52.105,5.18,2022-04-06 18:00:00+00:00,2022-04-06 06:00:00+00:00,8.836789,12.389064,17.351177,282.02393,280.89108,99437.805,99383.44,0.9257833,2.9742718e-05,118131.125,1.0,50000.0
1194,136141,52.105,5.18,2022-04-06 17:00:00+00:00,2022-04-06 06:00:00+00:00,9.481088,12.992667,17.643362,282.0603,280.79013,99478.88,99424.5,0.916948,6.592274e-05,36713.312,0.99346924,50000.0
1203,136141,52.105,5.18,2022-04-07 02:00:00+00:00,2022-04-06 06:00:00+00:00,9.436801,12.974272,18.407972,281.92554,279.50842,98907.586,98853.31,0.8472087,0.0,0.0,1.0,50000.0
1202,136141,52.105,5.18,2022-04-07 01:00:00+00:00,2022-04-06 06:00:00+00:00,9.6130495,13.343503,17.989805,281.86377,280.34387,98991.98,98937.69,0.90151495,7.4505806e-06,0.0,1.0,50000.0
1201,136141,52.105,5.18,2022-04-07 00:00:00+00:00,2022-04-06 06:00:00+00:00,8.799975,12.312107,16.248331,282.0381,280.1893,99094.54,99040.19,0.8812256,8.678436e-05,0.0,1.0,24195.135
1200,136141,52.105,5.18,2022-04-06 23:00:00+00:00,2022-04-06 06:00:00+00:00,8.7425995,12.086034,17.189396,282.0033,280.5815,99189.6,99135.69,0.9076541,1.4066696e-05,0.0,1.0,50000.0
1204,136141,52.105,5.18,2022-04-07 03:00:00+00:00,2022-04-06 06:00:00+00:00,8.5122795,12.234422,17.679976,281.4956,280.38986,98773.586,98719.31,0.9267147,0.00057315826,0.0,1.0,8839.472
1198,136141,52.105,5.18,2022-04-06 21:00:00+00:00,2022-04-06 06:00:00+00:00,8.609594,11.992565,16.714676,282.30615,280.25623,99340.445,99286.06,0.86927384,1.5556812e-05,0.0,1.0,50000.0
1197,136141,52.105,5.18,2022-04-06 20:00:00+00:00,2022-04-06 06:00:00+00:00,8.950178,12.51985,16.521812,282.17578,280.72885,99405.49,99351.06,0.9057422,6.830692e-05,0.0,1.0,50000.0
1196,136141,52.105,5.18,2022-04-06 19:00:00+00:00,2022-04-06 06:00:00+00:00,8.384658,11.718794,17.08598,282.14282,280.4517,99424.2,99369.75,0.8911542,3.8683414e-05,664.25,1.0,50000.0
1199,136141,52.105,5.18,2022-04-06 22:00:00+00:00,2022-04-06 06:00:00+00:00,8.695182,12.155922,16.806843,282.32642,280.26566,99265.0,99210.31,0.868664,8.34465e-07,0.0,1.0,50000.0
1398,136141,52.105,5.18,2022-04-08 05:00:00+00:00,2022-04-07 06:00:00+00:00,3.5834954,6.872181,6.542977,275.78076,273.85645,99917.45,99862.06,0.8715369,0.0,244.4375,0.004638672,50000.0
1376,136141,52.105,5.18,2022-04-07 07:00:00+00:00,2022-04-07 06:00:00+00:00,6.76061,9.403963,16.958967,281.0144,279.84308,98281.2,98227.44,0.92286927,0.0010960102,4491.825,1.0,5866.174
1377,136141,52.105,5.18,2022-04-07 08:00:00+00:00,2022-04-07 06:00:00+00:00,6.955192,9.867173,15.728558,280.0227,278.1001,98166.93,98113.06,0.8753375,0.0,40022.047,0.5168152,50000.0
1378,136141,52.105,5.18,2022-04-07 09:00:00+00:00,2022-04-07 06:00:00+00:00,8.745152,12.072566,16.529171,282.98706,278.86496,98157.086,98103.06,0.7544953,0.0,1481473.4,0.12960815,50000.0
1379,136141,52.105,5.18,2022-04-07 10:00:00+00:00,2022-04-07 06:00:00+00:00,11.045487,15.130933,20.800776,283.48438,276.96472,98194.78,98141.375,0.63942826,1.013279e-06,1783153.6,0.95895386,50000.0
1380,136141,52.105,5.18,2022-04-07 11:00:00+00:00,2022-04-07 06:00:00+00:00,11.372373,15.536564,21.437012,282.2893,276.70926,98255.945,98202.81,0.6802753,1.2874603e-05,947343.75,1.0,50000.0
1381,136141,52.105,5.18,2022-04-07 12:00:00+00:00,2022-04-07 06:00:00+00:00,12.385498,16.869474,23.174335,282.4348,276.517,98290.1,98236.375,0.6648025,1.6212463e-05,1026829.25,0.99972534,50000.0
1382,136141,52.105,5.18,2022-04-07 13:00:00+00:00,2022-04-07 06:00:00+00:00,12.452468,16.978224,23.52378,282.61646,276.5015,98361.56,98307.875,0.65563136,0.0,922592.7,0.99850464,50000.0
1383,136141,52.105,5.18,2022-04-07 14:00:00+00:00,2022-04-07 06:00:00+00:00,12.437477,16.87527,23.922266,282.2566,276.07434,98445.92,98392.125,0.6517399,0.0,660711.6,0.99993896,50000.0
1384,136141,52.105,5.18,2022-04-07 15:00:00+00:00,2022-04-07 06:00:00+00:00,11.007479,15.1775465,23.6787,281.44092,276.9548,98500.305,98446.875,0.73314536,4.887581e-06,486201.12,1.0,50000.0
1385,136141,52.105,5.18,2022-04-07 16:00:00+00:00,2022-04-07 06:00:00+00:00,10.133639,13.350496,21.638927,281.77637,277.90515,98550.875,98496.5,0.76576877,0.00081419945,555546.6,1.0,7696.8447
1386,136141,52.105,5.18,2022-04-07 17:00:00+00:00,2022-04-07 06:00:00+00:00,11.397033,15.666129,21.897768,281.96265,276.46524,98606.61,98551.31,0.68373793,1.1920929e-07,249097.88,1.0,50000.0
1399,136141,52.105,5.18,2022-04-08 06:00:00+00:00,2022-04-07 06:00:00+00:00,3.8315954,6.8682327,7.032514,276.22363,273.90924,99951.41,99896.06,0.84793156,0.0,167195.81,0.5008545,50000.0
1388,136141,52.105,5.18,2022-04-07 19:00:00+00:00,2022-04-07 06:00:00+00:00,11.57242,15.758895,22.29176,281.12378,275.386,98814.4,98760.19,0.67050946,0.0,2048.0,1.0,50000.0
1396,136141,52.105,5.18,2022-04-08 03:00:00+00:00,2022-04-07 06:00:00+00:00,4.3294783,7.1654816,11.439058,277.0393,274.83124,99809.695,99754.0,0.8549727,0.0,0.0,0.021636963,50000.0
1395,136141,52.105,5.18,2022-04-08 02:00:00+00:00,2022-04-07 06:00:00+00:00,6.0871353,9.126603,11.550906,277.49634,275.60278,99781.26,99725.5,0.8746189,0.0,0.0,0.029266357,50000.0
1394,136141,52.105,5.18,2022-04-08 01:00:00+00:00,2022-04-07 06:00:00+00:00,6.3903503,9.08528,15.432326,277.88647,275.66873,99709.73,99654.56,0.85504186,2.9802322e-06,0.0,0.47351074,50000.0
1393,136141,52.105,5.18,2022-04-08 00:00:00+00:00,2022-04-07 06:00:00+00:00,8.240351,11.485519,15.081287,278.5044,277.2303,99603.6,99549.44,0.91497827,0.0007622242,0.0,1.0,7677.287
1397,136141,52.105,5.18,2022-04-08 04:00:00+00:00,2022-04-07 06:00:00+00:00,3.5264022,6.509359,7.9161286,276.31128,274.40686,99869.82,99814.5,0.87326074,0.0,0.0,0.075927734,50000.0
1391,136141,52.105,5.18,2022-04-07 22:00:00+00:00,2022-04-07 06:00:00+00:00,8.474941,11.745813,17.295326,279.68896,276.3592,99302.21,99247.0,0.79243517,0.0,0.0,0.77194214,50000.0
1387,136141,52.105,5.18,2022-04-07 18:00:00+00:00,2022-04-07 06:00:00+00:00,11.681095,16.109085,21.559088,281.86646,275.79938,98683.92,98629.375,0.6562267,0.0,35554.188,1.0,50000.0
1390,136141,52.105,5.18,2022-04-07 21:00:00+00:00,2022-04-07 06:00:00+00:00,9.353411,12.884473,17.915388,279.8108,277.4347,99125.195,99069.94,0.84771776,6.4969063e-06,0.0,1.0,50000.0
1389,136141,52.105,5.18,2022-04-07 20:00:00+00:00,2022-04-07 06:00:00+00:00,9.780137,13.440231,21.196075,280.06543,278.00415,98965.85,98911.0,0.86651653,6.0796738e-06,0.0,1.0,50000.0
1392,136141,52.105,5.18,2022-04-07 23:00:00+00:00,2022-04-07 06:00:00+00:00,6.855567,9.727865,15.55116,278.98608,275.95532,99467.47,99412.625,0.8082734,2.1636486e-05,0.0,0.999115,50000.0
1590,136141,52.105,5.18,2022-04-09 05:00:00+00:00,2022-04-08 06:00:00+00:00,3.6238885,6.822226,7.624559,277.12207,274.74167,100664.78,100607.81,0.8447427,0.0,0.0,0.5529175,50000.0
1591,136141,52.105,5.18,2022-04-09 06:00:00+00:00,2022-04-08 06:00:00+00:00,4.854012,7.6512995,8.935705,277.7666,273.68005,100755.555,100699.125,0.74770486,0.0,169021.75,0.6470947,50000.0
1569,136141,52.105,5.18,2022-04-08 08:00:00+00:00,2022-04-08 06:00:00+00:00,4.3214183,5.9137387,8.478138,279.90112,275.86172,99848.67,99793.81,0.75400645,0.0,1068078.9,1.0,50000.0
1570,136141,52.105,5.18,2022-04-08 09:00:00+00:00,2022-04-08 06:00:00+00:00,4.5761337,6.158294,9.450637,280.69727,275.54636,99817.03,99762.06,0.6979299,8.34465e-07,1085932.1,1.0,50000.0
1571,136141,52.105,5.18,2022-04-08 10:00:00+00:00,2022-04-08 06:00:00+00:00,4.168988,5.522152,8.995271,281.3794,275.1339,99813.695,99758.94,0.6470106,3.5762787e-07,1262943.9,1.0,50000.0
1572,136141,52.105,5.18,2022-04-08 11:00:00+00:00,2022-04-08 06:00:00+00:00,3.6534755,4.784895,8.499724,281.67603,275.15683,99756.91,99702.06,0.6350013,3.5762787e-07,1218136.8,1.0,50000.0
1573,136141,52.105,5.18,2022-04-08 12:00:00+00:00,2022-04-08 06:00:00+00:00,3.484564,4.495153,7.6691175,281.73218,275.20935,99724.33,99669.81,0.63522923,1.7881393e-06,1163384.8,1.0,50000.0
1574,136141,52.105,5.18,2022-04-08 13:00:00+00:00,2022-04-08 06:00:00+00:00,2.8587847,3.6543837,7.317469,281.89014,274.89795,99689.54,99635.06,0.6145535,1.1920929e-06,1042753.94,1.0,50000.0
1575,136141,52.105,5.18,2022-04-08 14:00:00+00:00,2022-04-08 06:00:00+00:00,3.0649114,3.9538784,6.6855254,282.16138,274.33914,99656.65,99601.75,0.57973343,2.3841858e-07,1052744.8,1.0,50000.0
1576,136141,52.105,5.18,2022-04-08 15:00:00+00:00,2022-04-08 06:00:00+00:00,4.0397596,5.331714,8.084964,281.83984,274.52286,99670.44,99615.81,0.6002872,1.9073486e-06,861839.0,1.0,50000.0
1577,136141,52.105,5.18,2022-04-08 16:00:00+00:00,2022-04-08 06:00:00+00:00,4.5872846,6.1653686,8.852214,281.45337,273.8221,99707.22,99652.31,0.58606625,0.0,655830.56,1.0,50000.0
1578,136141,52.105,5.18,2022-04-08 17:00:00+00:00,2022-04-08 06:00:00+00:00,5.0058346,6.76351,9.329587,280.70264,273.92114,99766.15,99711.25,0.62122226,1.1920929e-07,456063.2,1.0,50000.0
1568,136141,52.105,5.18,2022-04-08 07:00:00+00:00,2022-04-08 06:00:00+00:00,3.7233431,5.42646,7.052846,278.1521,274.81967,99779.086,99723.94,0.79029906,0.0,551938.2,0.89730835,50000.0
1580,136141,52.105,5.18,2022-04-08 19:00:00+00:00,2022-04-08 06:00:00+00:00,2.3220387,4.8179836,6.9549656,278.4458,273.95554,99882.13,99827.06,0.7273488,0.0,9199.5,1.0,50000.0
1579,136141,52.105,5.18,2022-04-08 18:00:00+00:00,2022-04-08 06:00:00+00:00,3.8430247,5.8435802,9.337539,279.60327,273.42334,99833.6,99778.625,0.6462928,0.0,168546.25,1.0,50000.0
1588,136141,52.105,5.18,2022-04-09 03:00:00+00:00,2022-04-08 06:00:00+00:00,3.6012542,6.986192,7.2271733,276.90234,273.4974,100493.68,100437.25,0.7844172,0.0,0.0,0.0,50000.0
1587,136141,52.105,5.18,2022-04-09 02:00:00+00:00,2022-04-08 06:00:00+00:00,3.8311765,7.1821136,7.2538524,276.9192,273.6091,100440.61,100384.5,0.7896666,0.0,0.0,0.8049011,50000.0
1586,136141,52.105,5.18,2022-04-09 01:00:00+00:00,2022-04-08 06:00:00+00:00,3.011674,6.4032655,6.9115443,276.6914,274.0158,100366.086,100310.31,0.8265015,0.0,0.0,0.96447754,50000.0
1589,136141,52.105,5.18,2022-04-09 04:00:00+00:00,2022-04-08 06:00:00+00:00,4.19745,7.439515,8.353606,276.72192,274.33795,100572.65,100516.81,0.84410167,0.0,0.0,0.08480835,50000.0
1584,136141,52.105,5.18,2022-04-08 23:00:00+00:00,2022-04-08 06:00:00+00:00,3.3266034,6.0728836,6.093896,277.3069,274.5439,100200.03,100144.19,0.82178646,0.0,0.0,0.9997864,50000.0
1583,136141,52.105,5.18,2022-04-08 22:00:00+00:00,2022-04-08 06:00:00+00:00,2.8580613,6.0720506,5.3945584,276.88794,274.9706,100093.64,100037.625,0.87272793,0.0,0.0,0.70791626,50000.0
1582,136141,52.105,5.18,2022-04-08 21:00:00+00:00,2022-04-08 06:00:00+00:00,2.8341641,5.9041224,5.1571817,277.4004,274.77158,100015.81,99959.94,0.83004135,0.0,0.0,0.96539307,50000.0
1581,136141,52.105,5.18,2022-04-08 20:00:00+00:00,2022-04-08 06:00:00+00:00,2.4631546,5.064064,4.4929705,277.88672,274.4155,99939.29,99883.875,0.781793,0.0,0.0,0.9996338,50000.0
1585,136141,52.105,5.18,2022-04-09 00:00:00+00:00,2022-04-08 06:00:00+00:00,3.6319509,6.7453923,6.6311316,277.3181,273.9501,100278.85,100222.94,0.7868744,0.0,0.0,0.0,50000.0
1782,136141,52.105,5.18,2022-04-10 05:00:00+00:00,2022-04-09 06:00:00+00:00,1.8707575,4.2755604,3.7888668,276.90845,272.95163,101893.266,101836.25,0.7534416,0.0,-193.0,0.9740906,50000.0
1760,136141,52.105,5.18,2022-04-09 07:00:00+00:00,2022-04-09 06:00:00+00:00,4.858398,7.0211453,8.975711,279.44434,274.61523,100898.18,100841.875,0.7120763,0.0,485989.7,1.0,50000.0
1761,136141,52.105,5.18,2022-04-09 08:00:00+00:00,2022-04-09 06:00:00+00:00,6.4723105,8.910845,11.948089,279.89893,274.79578,101004.76,100949.5,0.698831,0.0,195901.23,0.99972534,50000.0
1762,136141,52.105,5.18,2022-04-09 09:00:00+00:00,2022-04-09 06:00:00+00:00,7.748821,10.57584,14.618118,280.7798,273.88513,101057.82,101002.125,0.6162346,0.0,715386.9,0.99990845,50000.0
1763,136141,52.105,5.18,2022-04-09 10:00:00+00:00,2022-04-09 06:00:00+00:00,7.605315,10.318785,14.69836,281.0996,274.3344,101110.56,101054.94,0.6227489,0.0,959822.44,1.0,50000.0
1764,136141,52.105,5.18,2022-04-09 11:00:00+00:00,2022-04-09 06:00:00+00:00,7.65686,10.382988,15.127141,281.63232,273.94162,101168.85,101113.375,0.58395994,0.0,1633257.2,0.8495178,50000.0
1765,136141,52.105,5.18,2022-04-09 12:00:00+00:00,2022-04-09 06:00:00+00:00,7.3645062,9.935006,15.044181,281.4502,273.4479,101208.71,101153.06,0.5704245,7.748604e-06,1496762.5,0.99990845,50000.0
1766,136141,52.105,5.18,2022-04-09 13:00:00+00:00,2022-04-09 06:00:00+00:00,6.849732,9.287413,14.058513,281.563,273.93396,101248.055,101192.69,0.5864154,9.298325e-06,1282437.0,0.9970703,50000.0
1767,136141,52.105,5.18,2022-04-09 14:00:00+00:00,2022-04-09 06:00:00+00:00,6.9076734,9.304769,13.305687,281.27734,274.15604,101297.01,101241.625,0.60731983,7.2717667e-06,1070043.0,0.9741821,50000.0
1768,136141,52.105,5.18,2022-04-09 15:00:00+00:00,2022-04-09 06:00:00+00:00,6.927907,9.428384,13.364511,281.2566,273.8152,101314.08,101258.44,0.59338844,2.7418137e-06,1269976.0,0.8511963,50000.0
1769,136141,52.105,5.18,2022-04-09 16:00:00+00:00,2022-04-09 06:00:00+00:00,6.869949,9.300095,13.498208,280.86792,273.1433,101358.29,101302.5,0.5804491,0.0,1113899.0,0.42858887,50000.0
1770,136141,52.105,5.18,2022-04-09 17:00:00+00:00,2022-04-09 06:00:00+00:00,6.195854,8.413232,13.085572,280.208,273.2245,101408.4,101352.5,0.61085993,1.4305115e-06,776021.0,0.466156,50000.0
1783,136141,52.105,5.18,2022-04-10 06:00:00+00:00,2022-04-09 06:00:00+00:00,1.6017276,3.7301285,3.3969014,277.31323,273.33102,101936.58,101879.44,0.7529686,0.0,82131.0,0.98916626,50000.0
1772,136141,52.105,5.18,2022-04-09 19:00:00+00:00,2022-04-09 06:00:00+00:00,3.1812932,5.3809304,8.977901,278.0913,274.5481,101508.05,101451.94,0.7783112,0.0,20110.0,0.43618774,50000.0
1773,136141,52.105,5.18,2022-04-09 20:00:00+00:00,2022-04-09 06:00:00+00:00,1.9523082,4.448724,5.787908,277.0525,273.73187,101537.9,101481.125,0.7894355,0.0,0.0,0.0,50000.0
1774,136141,52.105,5.18,2022-04-09 21:00:00+00:00,2022-04-09 06:00:00+00:00,1.6779845,4.172719,3.5403795,276.00806,272.63223,101592.52,101535.5,0.7845531,0.0,0.0,0.0,50000.0
1775,136141,52.105,5.18,2022-04-09 22:00:00+00:00,2022-04-09 06:00:00+00:00,1.7573029,4.4022827,3.1825902,275.17578,272.07404,101666.76,101609.875,0.7991256,0.0,0.0,0.21679688,50000.0
1776,136141,52.105,5.18,2022-04-09 23:00:00+00:00,2022-04-09 06:00:00+00:00,1.8366398,4.2613106,3.3225935,275.22144,271.94656,101731.74,101675.19,0.789437,0.0,0.0,0.9345398,50000.0
1777,136141,52.105,5.18,2022-04-10 00:00:00+00:00,2022-04-09 06:00:00+00:00,1.9667695,4.3282065,3.6122878,275.68213,272.11145,101783.56,101726.94,0.7732171,0.0,0.0,0.9999695,50000.0
1778,136141,52.105,5.18,2022-04-10 01:00:00+00:00,2022-04-09 06:00:00+00:00,2.1234615,4.6239696,3.8469307,276.08228,272.3688,101792.63,101735.69,0.7658014,0.0,0.0,0.9999695,50000.0
1779,136141,52.105,5.18,2022-04-10 02:00:00+00:00,2022-04-09 06:00:00+00:00,2.1670024,4.6467724,4.1009088,276.39502,272.60397,101787.25,101730.5,0.7615748,0.0,0.0,0.9987488,50000.0
1780,136141,52.105,5.18,2022-04-10 03:00:00+00:00,2022-04-09 06:00:00+00:00,2.1443205,4.6634836,4.155383,276.59668,272.76465,101807.93,101751.25,0.75971335,0.0,0.0,1.0,50000.0
1781,136141,52.105,5.18,2022-04-10 04:00:00+00:00,2022-04-09 06:00:00+00:00,2.0802715,4.6058683,3.9959617,276.84888,272.83844,101850.61,101793.5,0.7504357,0.0,0.0,0.9963379,50000.0
1771,136141,52.105,5.18,2022-04-09 18:00:00+00:00,2022-04-09 06:00:00+00:00,4.9153533,6.9907765,11.625684,279.08813,273.82242,101458.55,101402.5,0.6890769,0.0,325979.0,0.055877686,50000.0
1974,136141,52.105,5.18,2022-04-11 05:00:00+00:00,2022-04-10 06:00:00+00:00,1.5202014,4.3511286,2.812034,274.53003,271.83215,101873.2,101815.56,0.82256436,0.0,383.0,0.93156457,50000.0
1952,136141,52.105,5.18,2022-04-10 07:00:00+00:00,2022-04-10 06:00:00+00:00,2.0009427,3.8769317,3.8123262,277.91187,273.6794,101993.24,101936.0,0.7403804,0.0,324167.4,1.0,50000.0
1953,136141,52.105,5.18,2022-04-10 08:00:00+00:00,2022-04-10 06:00:00+00:00,2.9807527,4.136253,6.260626,279.92236,274.00644,102050.78,101994.375,0.6594017,1.9073486e-06,836436.5,0.64923096,50000.0
1954,136141,52.105,5.18,2022-04-10 09:00:00+00:00,2022-04-10 06:00:00+00:00,3.7476954,4.976631,7.8630223,281.0105,273.72144,102081.586,102025.69,0.5995098,6.7055225e-08,1314021.2,0.84072876,50000.0
1955,136141,52.105,5.18,2022-04-10 10:00:00+00:00,2022-04-10 06:00:00+00:00,3.742334,4.876991,8.281632,282.20044,273.41898,102084.32,102028.44,0.5410365,0.0,1946942.1,0.8625183,50000.0
1956,136141,52.105,5.18,2022-04-10 11:00:00+00:00,2022-04-10 06:00:00+00:00,3.4413579,4.402988,8.280152,283.0586,273.19318,102082.62,102026.94,0.50232434,0.0,2295350.8,0.8897705,50000.0
1957,136141,52.105,5.18,2022-04-10 12:00:00+00:00,2022-04-10 06:00:00+00:00,2.744962,3.4222217,7.983676,283.7434,272.90414,102066.65,102011.0,0.47002137,0.0,2418678.0,0.3357849,50000.0
1958,136141,52.105,5.18,2022-04-10 13:00:00+00:00,2022-04-10 06:00:00+00:00,2.7388566,3.3926303,7.0258703,284.1599,272.43454,102069.92,102014.06,0.4416855,0.0,2253720.0,0.60235596,50000.0
1959,136141,52.105,5.18,2022-04-10 14:00:00+00:00,2022-04-10 06:00:00+00:00,2.5192513,3.108505,6.992733,284.3203,272.06915,102052.6,101996.69,0.42549598,0.0,1962726.0,0.54089355,50000.0
1960,136141,52.105,5.18,2022-04-10 15:00:00+00:00,2022-04-10 06:00:00+00:00,2.341897,2.8917434,6.5184255,284.35864,271.7986,102037.04,101981.25,0.41603553,0.0,1659868.0,0.42218018,50000.0
1961,136141,52.105,5.18,2022-04-10 16:00:00+00:00,2022-04-10 06:00:00+00:00,2.2873125,2.8543465,6.0021605,284.31592,271.75543,102014.94,101958.875,0.4158218,0.0,1368097.0,0.5701904,50000.0
1962,136141,52.105,5.18,2022-04-10 17:00:00+00:00,2022-04-10 06:00:00+00:00,1.9773438,2.498392,5.5845165,283.86768,271.9047,101997.51,101940.25,0.43317115,0.0,789953.0,0.9862366,50000.0
1975,136141,52.105,5.18,2022-04-11 06:00:00+00:00,2022-04-10 06:00:00+00:00,1.6551033,4.465568,3.0450692,275.08618,271.91476,101870.2,101812.875,0.7949613,0.0,191426.0,0.95993143,50000.0
1964,136141,52.105,5.18,2022-04-10 19:00:00+00:00,2022-04-10 06:00:00+00:00,1.3015525,3.5382895,4.0519238,279.9934,272.24802,102037.195,101980.94,0.5775959,0.0,21455.0,0.98361206,50000.0
1965,136141,52.105,5.18,2022-04-10 20:00:00+00:00,2022-04-10 06:00:00+00:00,0.8717728,2.6440036,2.3224082,278.302,272.45688,102041.47,101984.81,0.6592767,0.0,0.0,0.9779358,50000.0
1966,136141,52.105,5.18,2022-04-10 21:00:00+00:00,2022-04-10 06:00:00+00:00,1.039392,3.2354953,1.8437517,277.11475,272.95444,102029.375,101972.25,0.7430483,0.0,0.0,0.9458313,50000.0
1967,136141,52.105,5.18,2022-04-10 22:00:00+00:00,2022-04-10 06:00:00+00:00,1.2069836,3.689503,2.13574,276.24585,272.67276,102013.31,101955.625,0.77358174,0.0,0.0,0.7669983,50000.0
1968,136141,52.105,5.18,2022-04-10 23:00:00+00:00,2022-04-10 06:00:00+00:00,1.3672025,4.3581524,2.4382408,275.7151,272.04187,102002.27,101944.375,0.76710486,0.0,0.0,0.989624,50000.0
1969,136141,52.105,5.18,2022-04-11 00:00:00+00:00,2022-04-10 06:00:00+00:00,1.350509,4.2887115,2.5233204,275.56006,272.1418,102001.63,101942.94,0.78160125,0.0,0.0,0.9985657,50000.0
